

#ID = 
#TYPE = Probe type, e.g. cDNA_clone for probes derived from a cDNA clone
#ReporterID = Brief probe ID/name, e.g. ID for the cDNA clone used to produce probe
#GeneName = Gene description annotation for probe
#GeneSymbol = Gene symbol annotation for probe
#UniGeneCluster = UniGene cluster ID annotation for probe
#UniGeneBuild = The UniGene build from which probe annotations were collected
#GB_LIST = GeneBank accession and/or RefSeq number annotation for probe
#EntrezGene = Entrez ID annotation for probe
#vector = cDNA clone vector name
#InsertLength = Length of vector insert
#ARRAY_BLOCK = Array block number, i.e. a number from 1 to 48
#BLOCK_COLUMN = Column within array block
#BLOCK_ROW = Row within array block
#SPOT_ID = spot identifier
#CLONE_ID = IMAGE clone identifier
ID	TYPE	ReporterID	GeneName	GeneSymbol	UniGeneCluster	UniGeneBuild	GB_LIST	EntrezGene	vector	InsertLength	ARRAY_BLOCK	BLOCK_COLUMN	BLOCK_ROW	SPOT_ID	CLONE_ID
23417	cDNA_clone	IMAGE:430320	Transmembrane protein 22	TMEM22	Hs.477692	188	AA010512,  NM_025246	80723	NO DATA FOR THIS CLONE IN UNIGENE BUILD 106.		41	17	16		
23418	cDNA_clone	IMAGE:321271	Rho GTPase activating protein 8	N/A	Hs.102336	188	W52941,  NM_015366	55615; 23779; 553158	pT3T7-Pac	1248	41	18	16		
23419	cDNA_clone	IMAGE:810154	CDNA FLJ35536 fis, clone SPLEN2002451	N/A	Hs.569375	188	AA464366,  AK092855	N/A	pT3T7-Pac	758	41	19	16		
23420	cDNA_clone	IMAGE:809995	Tetratricopeptide repeat domain 11	TTC11	Hs.423968	188	AA454862,  NM_016068	51024	pT3T7-Pac	758	41	20	16		
23421	cDNA_clone	IMAGE:810575	Zinc ribbon domain containing, 1	ZNRD1	Hs.57813	188	AA464686,  NM_170783	30834	pT3T7-Pac	1202	41	21	16		
23422	cDNA_clone	IMAGE:2074776	Cullin 3	CUL3	Hs.372286	188	AI381578,  NM_003590	8452	pT3T7-Pac		41	22	16		
23423	cDNA_clone	IMAGE:2074796	Snf2-related CBP activator protein	SRCAP	Hs.445097	188	AI381586,  NM_006662	10847	pT3T7-Pac		41	23	16		
23424	cDNA_clone	IMAGE:2074849	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1	B4GALT1	Hs.272011	188	AI538444,  NM_001497	2683	pT3T7-Pac		41	24	16		
23425	cDNA_clone	IMAGE:1837001	Acrosomal vesicle protein 1	ACRV1	Hs.169222	188	AI205835,  NM_001612	56	pT3T7-Pac		41	1	17		
23426	cDNA_clone	IMAGE:451649	H2A histone family, member V	H2AFV	Hs.488189	188	AA706901,  NM_012412	94239	pT3T7-Pac	1906	41	2	17		
23427	cDNA_clone	IMAGE:451753	Phosphoglucomutase 5	PGM5	Hs.307835	188	AA706788,  NM_021965	5239	pT3T7-Pac	1574	41	3	17		
23428	cDNA_clone	IMAGE:454698	Frizzled homolog 4 (Drosophila)	FZD4	Hs.19545	188	AA677200,  NM_012193	8322	pT3T7-Pac	1225	41	4	17		
23429	cDNA_clone	IMAGE:809869	N/A	N/A	N/A	188		N/A	pT3T7-Pac	888	41	5	17		IMAGE:809869
23430	cDNA_clone	IMAGE:143115	Myotubularin related protein 7|Vacuolar protein sorting 37A (yeast)	MTMR7|FLJ32642	MULTIPLE: Hs.343873|Hs.567686	188	R73727	9108|137492	pT3T7-Pac	2000	41	6	17		
23431	cDNA_clone	IMAGE:452537	Hypothetical protein LOC606495	N/A	Hs.291235	188	AA778826,  NM_201546	606495; 200008	pT3T7-Pac	1094	41	7	17		
23432	cDNA_clone	IMAGE:452609	Sec61 beta subunit	SEC61B	Hs.191887	188	AA778938,  NM_006808	10952	pT3T7-Pac	1145	41	8	17		
23433	cDNA_clone	IMAGE:452671	CDNA FLJ31515 fis, clone NT2RI1000172	N/A	Hs.468455	188	AA779234,  AK056077	N/A	pT3T7-Pac	1253	41	9	17		
23434	cDNA_clone	IMAGE:40023	Hypothetical protein FLJ20272	FLJ20272	Hs.468125	188	R54064,  NM_017735	55622	LafmBA	1919	41	10	17		
23435	cDNA_clone	IMAGE:40031	Family with sequence similarity 73, member A|Similar to C219-reactive peptide	FLJ35093|N/A	MULTIPLE: Hs.156625|Hs.508522	188	R53342	374986|440751	LafmBA	2000	41	11	17		
23436	cDNA_clone	IMAGE:39833	Carboxypeptidase, vitellogenic-like	CPVL	Hs.233389	188	R53455,  NM_019029	54504	LafmBA	1697	41	12	17		
23437	cDNA_clone	IMAGE:884785	N/A	N/A	N/A	188	AI821195	N/A	pBluescriptSK-	626	41	13	17		
23438	cDNA_clone	IMAGE:1651048	Growth arrest-specific 5	GAS5	Hs.531856	188	AI022556,  AK025846	60674	pT3T7-Pac	961	41	14	17		
23439	cDNA_clone	IMAGE:1652151	Transcribed locus	N/A	Hs.568964	188	AI023999,  BX110961	N/A	pT3T7-Pac	888	41	15	17		
23440	cDNA_clone	IMAGE:1654974	Similar to KIAA0160 gene product is novel	N/A	Hs.132741	188	AI023724,  AK021731	440423	pT3T7-Pac	1450	41	16	17		
23441	cDNA_clone	IMAGE:155542	Vacuolar protein sorting 33A (yeast)	VPS33A	Hs.487883	188	R71738,  NM_022916	65082	pT3T7-Pac	853	41	17	17		
23442	cDNA_clone	IMAGE:302286	Wingless-type MMTV integration site family member 2	WNT2	Hs.567356	188	N78828,  NM_003391	7472	pT3T7-Pac	853	41	18	17		
23443	cDNA_clone	IMAGE:505005	Telomeric repeat binding factor (NIMA-interacting) 1	TERF1	Hs.442707	188	AA151295,  NM_017489	7013	pT3T7-Pac	1275	41	19	17		
23444	cDNA_clone	IMAGE:731035	Hypothetical protein MGC26856	MGC26856	Hs.567788	188	AA421468,  NM_152779	256710	pT3T7-Pac	617	41	20	17		
23445	cDNA_clone	IMAGE:2250736	Secretoglobin, family 2A, member 1	SCGB2A1	Hs.97644	188	AI659370,  NM_002407	4246	pT3T7-Pac		41	21	17		
23446	cDNA_clone	IMAGE:951216	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa	NDUFB10	Hs.513266	188	AA620565,  NM_004548	4716	pBluescriptSK-	961	41	22	17		
23447	cDNA_clone	IMAGE:86160	RALBP1 associated Eps domain containing 2|Serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1	REPS2|SERPINA1	MULTIPLE: Hs.186810|Hs.525557	188	T72361	9185|5265	pBluescriptSK-	1563	41	23	17		
23448	cDNA_clone	IMAGE:254010	Tubulin, epsilon 1	TUBE1	Hs.34851	188	N22140,  NM_016262	51175	pBluescriptSK-	888	41	24	17		
23449	cDNA_clone	IMAGE:2145586	Myosin binding protein C, fast type	MYBPC2	Hs.85937	188	AI453526,  NM_004533	4606	pT3T7-Pac		41	1	18		
23450	cDNA_clone	IMAGE:2503967	Interferon stimulated exonuclease gene 20kDa	ISG20	Hs.459265	188	AW009108,  NM_002201	3669	pT3T7-Pac		41	2	18		
23451	cDNA_clone	IMAGE:2504218	Ribosomal protein S6 kinase, 90kDa, polypeptide 1	RPS6KA1	Hs.149957	188	AW009247,  NM_002953	6195	pT3T7-Pac		41	3	18		
23452	cDNA_clone	IMAGE:2504305	Caudal type homeo box transcription factor 1	CDX1	Hs.1545	188	AW009320,  NM_001804	1044	pT3T7-Pac		41	4	18		
23453	cDNA_clone	IMAGE:2504587	Guanylate cyclase activator 2B (uroguanylin)	GUCA2B	Hs.32966	188	AW009510,  NM_007102	2981	pT3T7-Pac		41	5	18		
23454	cDNA_clone	IMAGE:2569462	Adenylate kinase 2	AK2	Hs.470907	188	AW072811,  NM_013411	204	pCMV-SPORT6		41	6	18		
23455	cDNA_clone	IMAGE:2569701	Regulator of G-protein signalling 5	RGS5	Hs.24950	188	AW071513,  NM_003617	8490	pCMV-SPORT6		41	7	18		
23456	cDNA_clone	IMAGE:2569884	Complement component 1, s subcomponent	C1S	Hs.458355	188	AW084720,  NM_201442	716	pCMV-SPORT6		41	8	18		
23457	cDNA_clone	IMAGE:725392	Hypothetical protein FLJ10287	FLJ10287	Hs.440371	188	AA292164,  NM_019083	54482	pT3T7-Pac	875	41	9	18		
23458	cDNA_clone	IMAGE:2541441	Serpin peptidase inhibitor, clade G (C1 inhibitor), member 1, (angioedema, hereditary)	SERPING1	Hs.384598	188	AW057883,  NM_000062	710	pCMV-SPORT6		41	10	18		
23459	cDNA_clone	IMAGE:2541460	Unc-13 homolog B (C. elegans)	UNC13B	Hs.493791	188	AW057930,  NM_006377	10497	pCMV-SPORT6		41	11	18		
23460	cDNA_clone	IMAGE:2542199	Zinc finger protein 638	ZNF638	Hs.434401	188	AW029010,  NM_014497	27332	pCMV-SPORT6		41	12	18		
23461	cDNA_clone	IMAGE:2542380	Metal-regulatory transcription factor 1	MTF1	Hs.471991	188	AW057658,  NM_005955	4520	pCMV-SPORT6		41	13	18		
23462	cDNA_clone	IMAGE:2547238	Butyrophilin, subfamily 2, member A1	BTN2A1	Hs.159028	188	NM_078476	11120	pCMV-SPORT6		41	14	18		
23463	cDNA_clone	IMAGE:2547341	Solute carrier family 2 (facilitated glucose transporter), member 1	SLC2A1	Hs.473721	188	AI950601,  NM_006516	6513	pCMV-SPORT6		41	15	18		
23464	cDNA_clone	IMAGE:209082	WD repeat domain 7	WDR7	Hs.465213	188	NM_015285	23335	pT3T7-Pac	1371	41	16	18		
23465	cDNA_clone	IMAGE:210697	Erythrocyte membrane protein band 4.1 like 4B	EPB41L4B	Hs.269180	188	H66840,  NM_019114	54566	pT3T7-Pac	1697	41	17	18		
23466	cDNA_clone	IMAGE:2010324	TP53TG3 protein	TP53TG3	Hs.513537	188	AI365101,  NM_016212	24150	pT3T7-Pac		41	18	18		
23467	cDNA_clone	IMAGE:2010562	Myosin IF	MYO1F	Hs.408451	188	AI360772,  NM_012335	4542	pT3T7-Pac		41	19	18		
23468	cDNA_clone	IMAGE:504924	RAD23 homolog B (S. cerevisiae)|Transcribed locus	RAD23B|N/A	MULTIPLE: Hs.521640|Hs.566749	188	AA151084	5887|N/A	pT3T7-Pac		41	20	18		
23469	cDNA_clone	IMAGE:1685029	HBS1-like (S. cerevisiae)	HBS1L	Hs.378532	188	AI003293,  NM_006620	10767	pBluescriptSK-		41	21	18		
23470	cDNA_clone	IMAGE:884388	Hypothetical protein FLJ21103	FLJ21103	Hs.276315	188	AA629554,  NM_024556	79607	pBluescriptSK-	1440	41	22	18		
23471	cDNA_clone	IMAGE:884498	Thioesterase superfamily member 2	THEM2	Hs.9676	188	AA629986,  NM_018473	55856	pBluescriptSK-	626	41	23	18		
23472	cDNA_clone	IMAGE:884531	Cytidylate kinase	UMP-CMPK	Hs.11463	188	AA629801,  NM_016308	51727	pBluescriptSK-	2000	41	24	18		
23473	cDNA_clone	IMAGE:366971	N/A	N/A	N/A	188		N/A	pT3T7-Pac	1041	41	1	19		IMAGE:366971
23474	cDNA_clone	IMAGE:241847	Fusion (involved in t(12;16) in malignant liposarcoma)	FUS	Hs.513522	188	H93392,  NM_004960	2521	pT3T7-Pac	853	41	2	19		
23475	cDNA_clone	IMAGE:429353	Vaccinia related kinase 1	VRK1	Hs.422662	188	AA007522,  NM_003384	7443	pT3T7-Pac	807	41	3	19		
23476	cDNA_clone	IMAGE:489600	ATP-binding cassette, sub-family A (ABC1), member 6	ABCA6	Hs.195395	188	AA099357,  NM_080284	23460	pT3T7-Pac	899	41	4	19		
23477	cDNA_clone	IMAGE:505584	Hypothetical protein MGC2747	MGC2747	Hs.356467	188	NM_024104	79086	pT3T7-Pac	965	41	5	19		
23478	cDNA_clone	IMAGE:795397	Transcribed locus	N/A	Hs.437111	188	AA453288,  BQ049870	N/A	pT3T7-Pac	807	41	6	19		
23479	cDNA_clone	IMAGE:770518	Williams-Beuren Syndrome critical region protein 20 copy B	WBSCR20B	Hs.549260	188	AA434187,  NM_145645	155400; 260294	pT3T7-Pac	700	41	7	19		
23480	cDNA_clone	IMAGE:782362	Forkhead box K2	FOXK2	Hs.132161	188	AA431268,  NM_181430	3607; 29048	pT3T7-Pac	1197	41	8	19		
23481	cDNA_clone	IMAGE:795274	Hypothetical protein FLJ31528	FLJ31528	Hs.66219	188	AA454012,  NM_144679	146705	pT3T7-Pac	1000	41	9	19		
23482	cDNA_clone	IMAGE:49654	Unc-84 homolog A (C. elegans)	UNC84A	Hs.438072	188	H28794,  NM_025154	23353	LafmBA	1371	41	10	19		
23483	cDNA_clone	IMAGE:295350	N/A	N/A	N/A	188	W04429	N/A	pT3T7-Pac	899	41	11	19		
23484	cDNA_clone	IMAGE:310832	Hypothetical LOC399933	N/A	Hs.503429	188	W19228,  BC029614	399933	pT3T7-Pac	650	41	12	19		
23485	cDNA_clone	IMAGE:211367	N/A	N/A	N/A	188		N/A	pT3T7-Pac	965	41	13	19		IMAGE:211367
23486	cDNA_clone	IMAGE:202194	Spectrin, alpha, erythrocytic 1 (elliptocytosis 2)	SPTA1	Hs.119825	188	H52378,  NM_003126	6708	NO DATA FOR THIS CLONE IN UNIGENE BUILD 106.		41	14	19		
23487	cDNA_clone	IMAGE:81320	Ets variant gene 1	ETV1	Hs.22634	188	T60063,  NM_004956	2115	pBluescriptSK-	1383	41	15	19		
23488	cDNA_clone	IMAGE:78148	Superoxide dismutase 2, mitochondrial|Transcribed locus	SOD2|N/A	MULTIPLE: Hs.487046|Hs.556729	188	T61649	6648|N/A	pBluescriptSK-	544	41	16	19		
23489	cDNA_clone	IMAGE:76690	Zinc finger protein 292	ZNF292	Hs.485892	188	T60877,  BX537746	23036	pBluescriptSK-	924	41	17	19		
23490	cDNA_clone	IMAGE:2009000	Guanine nucleotide binding protein (G protein), beta polypeptide 3	GNB3	Hs.534315	188	AI336973,  NM_002075	2784	pT3T7-Pac		41	18	19		
23491	cDNA_clone	IMAGE:323644	CTP synthase	CTPS	Hs.473087	188	W45678,  NM_001905	1503	pT3T7-Pac		41	19	19		
23492	cDNA_clone	IMAGE:179046	S100 calcium binding protein A1	S100A1	Hs.515715	188	H50025,  NM_006271	6271	pT3T7-Pac		41	20	19		
23493	cDNA_clone	IMAGE:328542	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)	GALNT3	Hs.170986	188	W40530,  NM_004482	2591	pBluescriptSK-		41	21	19		
23494	cDNA_clone	IMAGE:2557375	Ring finger protein 5	RNF5	Hs.534342	188	AW051070,  NM_006913	6048	pCMV-SPORT6		41	22	19		
23495	cDNA_clone	IMAGE:2302544	Myeloid/lymphoid or mixed-lineage leukemia 2	MLL2	Hs.567364	188	AI698719,  NM_003482	8085	pT3T7-Pac		41	23	19		
23496	cDNA_clone	IMAGE:2140347	Prostaglandin F receptor (FP)	PTGFR	Hs.292843	188	AI439851,  NM_000959	5737	pCMV-SPORT6		41	24	19		
23497	cDNA_clone	IMAGE:432110	N/A	N/A	N/A	188	AA679301	N/A	pT3T7-Pac	1248	41	1	20		
23498	cDNA_clone	IMAGE:746190	Forty-two-three domain containing 1	DKFZp761B1514	Hs.277533	188	AA417789,  NM_001011537	84248	pT3T7-Pac	1500	41	2	20		
23499	cDNA_clone	IMAGE:814041	Lysocardiolipin acyltransferase	LYCAT	Hs.468048	188	AA465486,  NM_182551	253558	pT3T7-Pac	1919	41	3	20		
23500	cDNA_clone	IMAGE:814218	Spermatogenesis associated, serine-rich 2	SPATS2	Hs.146679	188	AA465571,  NM_023071	65244	pT3T7-Pac	1310	41	4	20		
23501	cDNA_clone	IMAGE:565319	Mal, T-cell differentiation protein 2	MAL2	Hs.201083	188	AA126879,  NM_052886	114569	pBluescriptSK-	650	41	5	20		
23502	cDNA_clone	IMAGE:773543	Osteopetrosis associated transmembrane protein 1	OSTM1	Hs.226780	188	AA428166,  NM_014028	28962	pT3T7-Pac	1000	41	6	20		
23503	cDNA_clone	IMAGE:50736	Coiled-coil and C2 domain containing 1A	FLJ20241	Hs.269592	188	H17545,  NM_017721	54862; 823	LafmBA	1393	41	7	20		
23504	cDNA_clone	IMAGE:813728	Zinc finger, MYM-type 1	ZMYM1	Hs.471243	188	AA453867,  NM_024772	79830	pT3T7-Pac	1000	41	8	20		
23505	cDNA_clone	IMAGE:823692	SERPINE1 mRNA binding protein 1	PAI-RBP1	Hs.530412	188	AA489638,  NM_001018067	26135	pT3T7-Pac	1084	41	9	20		
23506	cDNA_clone	IMAGE:418126	U2(RNU2) small nuclear RNA auxiliary factor 1	U2AF1	Hs.365116	188	W90505,  NM_001025204	7307	pT3T7-Pac	1500	41	10	20		
23507	cDNA_clone	IMAGE:232946	Serum/glucocorticoid regulated kinase	SGK	Hs.510078	188	H74007,  NM_005627	6446	pT3T7-Pac	931	41	11	20		
23508	cDNA_clone	IMAGE:211202	Ribosomal protein S6 kinase, 90kDa, polypeptide 3	RPS6KA3	Hs.445387	188	H67666,  NM_004586	6197	pT3T7-Pac	1038	41	12	20		
23509	cDNA_clone	IMAGE:306380	HESB like domain containing 2	HBLD2	Hs.449291	188	N79037,  NM_030940	81689	pT3T7-Pac	1919	41	13	20		
23510	cDNA_clone	IMAGE:666169	5-methyltetrahydrofolate-homocysteine methyltransferase	MTR	Hs.498187	188	AA233640,  NM_000254	4548; 149448	pT3T7-Pac	1440	41	14	20		
23511	cDNA_clone	IMAGE:109483	PAP associated domain containing 4	PAPD4	Hs.418198	188	T81310,  NM_173797	167153	pT3T7-Pac	968	41	15	20		
23512	cDNA_clone	IMAGE:488025	Zinc finger protein 226	ZNF226	Hs.145956	188	AA053288,  NM_001032372	7769	pT3T7-Pac	1225	41	16	20		
23513	cDNA_clone	IMAGE:251351	Polyhomeotic-like 1 (Drosophila)	PHC1	Hs.305985	188	H96213,  NM_004426	1911	pT3T7-Pac	603	41	17	20		
23514	cDNA_clone	IMAGE:300137	Protein kinase, AMP-activated, beta 2 non-catalytic subunit	PRKAB2	Hs.50732	188	N78582,  NM_005399	5565	pT3T7-Pac	1129	41	18	20		
23515	cDNA_clone	IMAGE:129748	COMM domain containing 3	COMMD3	Hs.534398	188	R16964,  NM_012071	23412	pT3T7-Pac	850	41	19	20		
23516	cDNA_clone	IMAGE:230116	Nardilysin (N-arginine dibasic convertase)	NRD1	Hs.554766	188	H78796,  NM_002525	4898	pT3T7-Pac	1563	41	20	20		
23517	cDNA_clone	IMAGE:344352	Cas-Br-M (murine) ecotropic retroviral transforming sequence	CBL	Hs.504096	188	W73427,  NM_005188	867	pT3T7-Pac	968	41	21	20		
23518	cDNA_clone	IMAGE:415810	Arginyl-tRNA synthetase	RARS	Hs.506215	188	W84776,  NM_002887	5917	pT3T7-Pac	961	41	22	20		
23519	cDNA_clone	IMAGE:129862	Ankyrin repeat domain 13 family, member D	LOC338692	Hs.438673	188	R17096,  NM_207354	338692	pT3T7-Pac	961	41	23	20		
23520	cDNA_clone	IMAGE:415406	Dynein, cytoplasmic 1, heavy chain 1	DNCH1	Hs.7720	188	W78967,  NM_001376	1778	pT3T7-Pac	853	41	24	20		
23521	cDNA_clone	IMAGE:1505898	Transcribed locus	N/A	Hs.368007	188	AA906141,  BX097855	N/A	pT3T7-Pac	728	41	1	21		
23522	cDNA_clone	IMAGE:1638454	Hypothetical protein LOC153561	N/A	Hs.508559	188	AI015936,  BC067830	389295; 153561	pT3T7-Pac	1145	41	2	21		
23523	cDNA_clone	IMAGE:1638458	Jumonji domain containing 2B	JMJD2B	Hs.371013	188	AI016057,  NM_015015	23030	pT3T7-Pac	725	41	3	21		
23524	cDNA_clone	IMAGE:1635354	Transcribed locus, weakly similar to XP_209041.2 PREDICTED: similar to KIAA1503 protein [Homo sapiens]	N/A	Hs.559735	188	AI733585,  BG030869	N/A	pT3T7-Pac	2000	41	4	21		
23525	cDNA_clone	IMAGE:1635380	Chromosome 20 open reading frame 161	C20orf161	Hs.472854	188	AI014407,  NM_033421	90203	pT3T7-Pac	1275	41	5	21		
23526	cDNA_clone	IMAGE:1642390	CDNA clone IMAGE:5294936	N/A	Hs.434366	188	AI025491,  BC042975	N/A	pT3T7-Pac	606	41	6	21		
23527	cDNA_clone	IMAGE:38755	Gamma-aminobutyric acid (GABA) A receptor, epsilon	GABRE	Hs.22785	188	R49719,  NM_021990	2564	LafmBA	1768	41	7	21		
23528	cDNA_clone	IMAGE:489968	V-abl Abelson murine leukemia viral oncogene homolog 1	ABL1	Hs.431048	188	AA115607,  NM_007313	25	pT3T7-Pac	961	41	8	21		
23529	cDNA_clone	IMAGE:491180	Aconitase 1, soluble	ACO1	Hs.567229	188	AA114871,  NM_002197	48	pT3T7-Pac	1629	41	9	21		
23530	cDNA_clone	IMAGE:1641551	N/A	N/A	N/A	188		N/A	pT3T7-Pac	1145	41	10	21		IMAGE:1641551
23531	cDNA_clone	IMAGE:1641595	KIAA1043 protein	KIAA1043	Hs.387856	188	AI005637,  AB028966	23331	pT3T7-Pac	931	41	11	21		
23532	cDNA_clone	IMAGE:1641637	ES cell associated transcript 8	FLJ13072	Hs.130675	188	AI005674,  AK023134	91646	pT3T7-Pac	807	41	12	21		
23533	cDNA_clone	IMAGE:1641664	FLJ40194 protein	FLJ40194	Hs.446890	188	AI016387,  NM_001007529	124871	pT3T7-Pac	899	41	13	21		
23534	cDNA_clone	IMAGE:1581420	Poly (ADP-ribose) polymerase family, member 14	PARP14	Hs.518203	188	AA983830,  NM_017554	54625	pT3T7-Pac	1563	41	14	21		
23535	cDNA_clone	IMAGE:1956803	Platelet-activating factor receptor	PTAFR	Hs.77542	188	AI214077,  NM_000952	5724	pBluescriptSK-	1563	41	15	21		
23536	cDNA_clone	IMAGE:1968136	Hematopoietically expressed homeobox	HHEX	Hs.118651	188	AI285592,  NM_002729	3087	pBluescriptSK-	1107	41	16	21		
23537	cDNA_clone	IMAGE:2006004	Protamine 1	PRM1	Hs.2909	188	AI357236,  NM_002761	5619	pT3T7-Pac	723	41	17	21		
23538	cDNA_clone	IMAGE:2060588	ATP-binding cassette, sub-family B (MDR/TAP), member 6	ABCB6	Hs.107911	188	AI335447,  NM_005689	10058	1pAMP1	559	41	18	21		
23539	cDNA_clone	IMAGE:154753	Zinc finger protein 169	ZNF169	Hs.387623	188	R55391,  NM_194320	169841	pT3T7-Pac	924	41	19	21		
23540	cDNA_clone	IMAGE:1534890	Ankyrin repeat domain 12	ANKRD12	Hs.464585	188	AA918819,  NM_015208	23253	pT3T7-Pac	1732	41	20	21		
23541	cDNA_clone	IMAGE:1540301	Chromosome 20 open reading frame 191	N/A	Hs.307117	188	AA926832,  BE961083	149934	pT3T7-Pac	1038	41	21	21		
23542	cDNA_clone	IMAGE:384190	N/A	N/A	N/A	188		N/A	NO DATA FOR THIS CLONE IN UNIGENE BUILD 106.		41	22	21		IMAGE:384190
23543	cDNA_clone	IMAGE:392666	N/A	N/A	N/A	188		N/A	NO DATA FOR THIS CLONE IN UNIGENE BUILD 106.		41	23	21		IMAGE:392666
23544	cDNA_clone	IMAGE:415233	Similar to 60S ribosomal protein L37a	N/A	Hs.511486	188	W91881,  BI599339	442348; 442729	pT3T7-Pac	1077	41	24	21		
23545	cDNA_clone	IMAGE:345635	High density lipoprotein-binding protein	LOC338328	Hs.426410	188	W72062,  NM_178172	338328	pT3T7-Pac	758	41	1	22		
23546	cDNA_clone	IMAGE:378372	Chromosome 6 open reading frame 136	C6orf136	Hs.415604	188	AA775503,  NM_145029	221545	pT3T7-Pac	1000	41	2	22		
23547	cDNA_clone	IMAGE:448046	ADAM metallopeptidase domain 12 (meltrin alpha)	ADAM12	Hs.386283	188	AA702808,  NM_003474	8038	pT3T7-Pac	1842	41	3	22		
23548	cDNA_clone	IMAGE:436126	Chromosome 1 open reading frame 19	C1orf19	Hs.548197	188	AA701990,  NM_052965	116461	pT3T7-Pac	674	41	4	22		
23549	cDNA_clone	IMAGE:448059	Hypothetical protein LOC348801	LOC348801	Hs.558789	188	AA702684,  BC040562	348801	pT3T7-Pac	1129	41	5	22		
23550	cDNA_clone	IMAGE:1034738	Hypothetical protein HSPC268	HSPC268	Hs.370475	188	AA780190,  NM_197964	154791	pT3T7-Pac	700	41	6	22		
23551	cDNA_clone	IMAGE:884662	Low density lipoprotein receptor class A domain containing 3	LOC143458	Hs.205865	188	AA629903,  NM_174902	143458	pBluescriptSK-	1629	41	7	22		
23552	cDNA_clone	IMAGE:124510	Dopa decarboxylase (aromatic L-amino acid decarboxylase)	DDC	Hs.359698	188	NM_000790	1644	pT3T7-Pac	1310	41	8	22		
23553	cDNA_clone	IMAGE:845321	Cysteine and histidine-rich domain (CHORD)-containing 1	CHORDC1	Hs.22857	188	AA773461,  NM_012124	26973	pBluescriptSK-	1202	41	9	22		
23554	cDNA_clone	IMAGE:505958	TM2 domain containing 3	BLP2	Hs.288912	188	AA778356,  NM_078474	80213	pT3T7-Pac	1000	41	10	22		
23555	cDNA_clone	IMAGE:506164	CDNA FLJ37073 fis, clone BRACE2015436	N/A	Hs.569647	188	AA708964,  AK094392	N/A	pT3T7-Pac	788	41	11	22		
23556	cDNA_clone	IMAGE:506270	Suppressor of Ty 5 homolog (S. cerevisiae)	SUPT5H	Hs.437056	188	AA706107,  NM_003169	6829	pT3T7-Pac	1176	41	12	22		
23557	cDNA_clone	IMAGE:506550	Unc-84 homolog B (C. elegans)	UNC84B	Hs.517622	188	AA709037,  NM_015374	25777	pT3T7-Pac	758	41	13	22		
23558	cDNA_clone	IMAGE:1240057	COP9 constitutive photomorphogenic homolog subunit 4 (Arabidopsis)	COPS4	Hs.190384	188	NM_016129	51138	pT3T7-Pac	1077	41	14	22		
23559	cDNA_clone	IMAGE:884467	RAB3 GTPase activating protein subunit 2 (non-catalytic)	RAB3-GAP150	Hs.567437	188	AA629714,  NM_012414	25782; 6791	pBluescriptSK-	2000	41	15	22		
23560	cDNA_clone	IMAGE:884663	Histone deacetylase 9	HDAC9	Hs.196054	188	AA629911,  NM_178423	9734	pBluescriptSK-	2000	41	16	22		
23561	cDNA_clone	IMAGE:855616	Protein kinase, cAMP-dependent, regulatory, type II, alpha	PRKAR2A	Hs.517841	188	AA664240,  NM_004157	5576	pBluescriptSK-	1440	41	17	22		
23562	cDNA_clone	IMAGE:1500324	E1A binding protein p400	EP400	Hs.507307	188	AA885819,  NM_015409	57634	pT3T7-Pac	1248	41	18	22		
23563	cDNA_clone	IMAGE:1500388	Hypothetical protein FLJ37307	FLJ37307	Hs.556090	188	AA885851,  AK124707	283521	pT3T7-Pac	1038	41	19	22		
23564	cDNA_clone	IMAGE:1500534	Hypothetical protein FLJ39660	FLJ39660	Hs.132519	188	AI791584,  AK096130	284992	pT3T7-Pac	1038	41	20	22		
23565	cDNA_clone	IMAGE:1500821	Thymopoietin	TMPO	Hs.11355	188	AA887328,  NM_001032283	7112	pT3T7-Pac	1248	41	21	22		
23566	cDNA_clone	IMAGE:1574926	Cytochrome P450, family 2, subfamily S, polypeptide 1	CYP2S1	Hs.98370	188	AA971278,  NM_030622	29785	pBluescriptSK-	1197	41	22	22		
23567	cDNA_clone	IMAGE:1579647	Hairy/enhancer-of-split related with YRPW motif-like	HEYL	Hs.472566	188	AA969508,  NM_014571	26508	pT3T7-Pac	667	41	23	22		
23568	cDNA_clone	IMAGE:1580844	DnaJ (Hsp40) homolog, subfamily B, member 8	DNAJB8	Hs.518241	188	AA983750,  NM_153330	165721	pT3T7-Pac	578	41	24	22		
23569	cDNA_clone	IMAGE:1628466	NHL repeat containing 2	NHLRC2	Hs.369924	188	AA994063,  NM_198514	374354	pT3T7-Pac	1248	41	1	23		
23570	cDNA_clone	IMAGE:700574	Transcribed locus	N/A	Hs.89257	188	AA283942,  AI806747	N/A	pT3T7-Pac	1328	41	2	23		
23571	cDNA_clone	IMAGE:825392	RAB12, member RAS oncogene family	N/A	Hs.270074	188	AA504249,  NM_001025300	201475	pT3T7-Pac	1842	41	3	23		
